Name,compass.d.h+
Comment,COMPASS isoscalar h+. thFactor contains DIS normalization
Reference,1709.07374
Process type,SIDIS
Number of points,2332
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass.d.h+.39,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.7478534621671407,0.7211102550927979,0.7745966692414834,0.8053,0.0505,0.1418,0.0061138954766712635,0.09360261512520947,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.40,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.7996088971825077,0.7745966692414834,0.8246211251235321,0.6177,0.0455,0.1558,0.004689622793915112,0.09360261512520947,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.41,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.8482004569158335,0.8246211251235321,0.8717797887081347,0.4721,0.0414,0.1639,0.0035842171296864567,0.09360261512520958,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.42,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.902258847008508,0.8717797887081347,0.9327379053088815,0.2988,0.0253,0.1757,0.0022685110746670477,0.06807462918197049,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.43,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.9663689526544408,0.9327379053088815,1.0,0.2027,0.0201,0.1887,0.0015389129679886564,0.05760160930782113,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.44,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.029150262212918,1.0,1.0583005244258363,0.1288,0.0176,0.2195,0.0009778588568176564,0.062401743416806224,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.45,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.0859266984959204,1.0583005244258363,1.1135528725660044,0.0843,0.0151,0.255,0.000640011658615904,0.062401743416806224,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.46,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.1441434425065387,1.1135528725660044,1.174734012447073,0.0622,0.01,0.2445,0.0004722268702954831,0.05348720864297684,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.47,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.2038084065204342,1.174734012447073,1.2328828005937953,0.0312,0.0071,0.282,0.0002368726423347118,0.05348720864297684,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.48,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.2645154701376837,1.2328828005937953,1.296148139681572,0.0207,0.0057,0.3155,0.00015715588770283764,0.04680130756260479,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.49,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.328147595277558,1.296148139681572,1.3601470508735443,0.0231,0.006,0.3248,0.00017537686019012316,0.044048289470686744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.50,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.3959645786005899,1.3601470508735443,1.4317821063276353,0.0158,0.0038,0.3695,0.00011995473554129637,0.037441046050083776,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.51,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.4823765390016121,1.4317821063276353,1.5329709716755893,0.0107,0.0024,0.355,8.123516900581462e-05,0.02496069736672249,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.52,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.58042651564278,1.5329709716755893,1.6278820596099706,0.0043,0.0016,0.4418,3.264590903971989e-05,0.024960697366722524,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.53,1 - 1 - 2103,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.6799664335894238,1.6278820596099706,1.7320508075688772,0.0015,0.0009,0.5623,1.1388107804553452e-05,0.021394883457190744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.54,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.29953523924572845,0.282842712474619,0.31622776601683794,5.2219,0.2133,0.0839,0.0728876096442877,0.309604407068192,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.55,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3313189637653067,0.31622776601683794,0.34641016151377546,5.4294,0.2283,0.0846,0.07578390773524879,0.3096044070681922,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.56,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3602879500955848,0.34641016151377546,0.37416573867739417,4.5371,0.1948,0.0863,0.06332912804096166,0.30960440706819176,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.57,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3932381506195801,0.37416573867739417,0.41231056256176607,4.123,0.1584,0.0853,0.05754909411581957,0.20640293804546136,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.58,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.429762079030862,0.41231056256176607,0.4472135954999579,3.7854,0.161,0.0868,0.052836852016983606,0.20640293804546153,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.59,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.46339837391561495,0.4472135954999579,0.47958315233127197,3.1037,0.1272,0.0867,0.04332164040923337,0.2064029380454612,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.60,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.4995991973009676,0.47958315233127197,0.5196152422706632,2.8112,0.1109,0.0871,0.03923890695570991,0.15480220353409577,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.61,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.5336688998879147,0.5196152422706632,0.5477225575051661,2.3112,0.1139,0.0907,0.03225987541122537,0.20640293804546236,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.62,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.5696652679075638,0.5477225575051661,0.5916079783099616,2.0728,0.0849,0.0891,0.028932273170815134,0.1238417628272767,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.63,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6120317551718187,0.5916079783099616,0.6324555320336759,1.673,0.0751,0.0934,0.023351839547845293,0.1238417628272767,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.64,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6553442651731014,0.6324555320336759,0.6782329983125268,1.4527,0.0675,0.0933,0.0202768782493454,0.10320146902273068,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.65,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6996716267026624,0.6782329983125268,0.7211102550927979,1.0612,0.0569,0.0963,0.014812296550013999,0.10320146902273049,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.66,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.7478534621671407,0.7211102550927979,0.7745966692414834,0.8773,0.0412,0.0966,0.012245408747952585,0.07740110176704805,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.67,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.7996088971825077,0.7745966692414834,0.8246211251235321,0.7199,0.0376,0.0995,0.01004840961774885,0.07740110176704805,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.68,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.8482004569158335,0.8246211251235321,0.8717797887081347,0.5335,0.035,0.1055,0.00744662665796501,0.07740110176704815,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.69,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.902258847008508,0.8717797887081347,0.9327379053088815,0.3426,0.0215,0.1067,0.004782032414280811,0.05629171037603492,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.70,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.9663689526544408,0.9327379053088815,1.0,0.284,0.0195,0.1108,0.003964089917267222,0.047631447241260276,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.71,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,1.029150262212918,1.0,1.0583005244258363,0.1991,0.0163,0.1202,0.002779050361013746,0.0516007345113653,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.72,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,1.0859266984959204,1.0583005244258363,1.1135528725660044,0.1409,0.0128,0.1278,0.001966691089235745,0.0516007345113653,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h+.73,1 - 1 - 2103,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,1.1441434425065387,1.1135528725660044,1.174734012447073,0.1119,0.0117,0.132,0.0015619072596556414,0.044229201009741745,True,0.1,0.9,25.0,10000.0,0.938,0.139
