Name,hermes.d.no-vmsub.zxpt.pi-
Comment,HERMES deutron-to-pi- (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.pi-.68,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2354505,0.2,0.25,0.7176625,0.6,0.8,0.8936836,0.02254381,0.03241697,0.022465988676081,0.00911411109869635,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.69,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2442352,0.2,0.25,1.008097,0.8,1.2,0.1637987,0.01230477,0.006135177,0.004117676255172176,0.004557055549348178,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.70,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2740701,0.25,0.3,0.101457,0.0,0.15,1.111281,0.02328268,0.2766348,0.027936090985606055,0.01215214813159514,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.71,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2756408,0.25,0.3,0.203961,0.15,0.25,2.210041,0.03981234,0.3964107,0.05555742108244431,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.72,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2766584,0.25,0.3,0.30412,0.25,0.35,2.595099,0.0462725,0.3260428,0.06523725482632681,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.73,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2770903,0.25,0.3,0.4020601,0.35,0.45,2.341857,0.04269,0.2133269,0.05887109581400064,0.0182282221973927,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.74,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2788727,0.25,0.3,0.5280376,0.45,0.6,1.66885,0.02687879,0.153568,0.041952616342157086,0.012152148131595143,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.75,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2834146,0.25,0.3,0.7043677,0.6,0.8,0.763717,0.01688222,0.05511152,0.0191988053419919,0.00911411109869635,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.76,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2866509,0.25,0.3,0.9684104,0.8,1.2,0.151295,0.007251021,0.0109686,0.003803350264845047,0.004557055549348178,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.77,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3347103,0.3,0.375,0.1012641,0.0,0.15,0.6338363,0.01321338,0.1789476,0.01593378141692326,0.008101432087730091,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.78,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3360796,0.3,0.375,0.204552,0.15,0.25,1.331261,0.0241811,0.281373,0.03346608861448086,0.012152148131595136,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.79,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3361253,0.3,0.375,0.302741,0.25,0.35,1.747606,0.02860895,0.277965,0.04393243493139094,0.012152148131595137,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.80,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3382028,0.3,0.375,0.4037264,0.35,0.45,1.693604,0.02998494,0.2045288,0.04257489819189419,0.01215214813159513,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.81,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3403774,0.3,0.375,0.527333,0.45,0.6,1.20088,0.01889703,0.1489975,0.03018848782872613,0.008101432087730091,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.82,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3430873,0.3,0.375,0.6991284,0.6,0.8,0.6059094,0.01101879,0.06167194,0.015231737182075438,0.006076074065797565,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.83,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.3463134,0.3,0.375,0.9580948,0.8,1.2,0.120983,0.003907468,0.01266045,0.003041347864052006,0.0030380370328987843,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.84,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4191309,0.375,0.475,0.1023959,0.0,0.15,0.3291875,0.008133257,0.008347623,0.008275325458929105,0.00607607406579757,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.85,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4221143,0.375,0.475,0.2038299,0.15,0.25,0.733452,0.01518644,0.1632503,0.018437984457193756,0.009114111098696356,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.86,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4223718,0.375,0.475,0.3029971,0.25,0.35,0.9261968,0.01814939,0.1568881,0.023283326247256254,0.009114111098696356,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.87,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4230443,0.375,0.475,0.403085,0.35,0.45,0.9786338,0.01952699,0.1289564,0.02460152101798681,0.00911411109869635,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.88,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4245034,0.375,0.475,0.5267285,0.45,0.6,0.7729576,0.0138773,0.1004956,0.019431101442043634,0.006076074065797571,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.89,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4259355,0.375,0.475,0.6919364,0.6,0.8,0.4228512,0.008098878,0.04511394,0.010629903324697087,0.004557055549348175,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.90,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.4332284,0.375,0.475,0.9550508,0.8,1.2,0.100018,0.002691392,0.01071684,0.0025143163144140377,0.002278527774674089,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.91,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.530534,0.475,0.6,0.1029542,0.0,0.15,0.1776022,0.005390333,0.04578509,0.004464677447417713,0.004860859252638055,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.92,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5320203,0.475,0.6,0.2042669,0.15,0.25,0.3841143,0.01017453,0.07593982,0.009656110411023298,0.007291288878957082,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.93,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5324957,0.475,0.6,0.3016223,0.25,0.35,0.5155344,0.01207332,0.06407921,0.012959832755720494,0.007291288878957083,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.94,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5343863,0.475,0.6,0.4010222,0.35,0.45,0.566922,0.01283783,0.06203248,0.014251647039535237,0.00729128887895708,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.95,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5336413,0.475,0.6,0.5230483,0.45,0.6,0.439478,0.009657978,0.03312073,0.01104787843414238,0.004860859252638056,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.96,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5351318,0.475,0.6,0.6953529,0.6,0.8,0.2636546,0.006157249,0.01827309,0.006627917596335734,0.00364564443947854,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.97,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.5414289,0.475,0.6,0.9536027,0.8,1.2,0.07579286,0.002062544,0.005404555,0.0019053292848697152,0.0018228222197392708,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.98,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6926562,0.6,0.8,0.1008781,0.0,0.15,0.07879497,0.003166858,0.004899862,0.0019807982419640935,0.003038037032898783,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.99,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6904875,0.6,0.8,0.2035933,0.15,0.25,0.1813759,0.005331798,0.006779855,0.004559543126352548,0.004557055549348175,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.100,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6888038,0.6,0.8,0.3027333,0.25,0.35,0.2588098,0.006558309,0.0185256,0.006506125922036376,0.004557055549348175,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.101,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6912678,0.6,0.8,0.3998414,0.35,0.45,0.2894181,0.007047609,0.03190171,0.007275576901324896,0.004557055549348173,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.102,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6872697,0.6,0.8,0.5216925,0.45,0.6,0.2268034,0.005101232,0.03116394,0.005701528612695443,0.003038037032898784,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.103,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6854906,0.6,0.8,0.689708,0.6,0.8,0.1283885,0.0033537,0.01678357,0.0032275120491626176,0.0022785277746740864,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.104,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.6816006,0.6,0.8,0.9456246,0.8,1.2,0.03928361,0.001221659,0.005128903,0.000987536458558244,0.0011392638873370439,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.105,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8956445,0.8,1.1,0.097753,0.0,0.15,0.07012992,0.002014388,0.00421946,0.0017629706851221914,0.0020253580219325227,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.106,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8864406,0.8,1.1,0.2011365,0.15,0.25,0.1067713,0.003221245,0.003523287,0.00268408507969761,0.003038037032898784,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.107,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8852771,0.8,1.1,0.3003517,0.25,0.35,0.1092757,0.003408845,0.007763949,0.002747042285178809,0.0030380370328987843,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.108,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8718863,0.8,1.1,0.3978766,0.35,0.45,0.09043093,0.003363461,0.009940528,0.002273310430388869,0.0030380370328987826,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.109,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8682351,0.8,1.1,0.519197,0.45,0.6,0.04719138,0.001870654,0.006494653,0.0011863270274721784,0.0020253580219325227,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.110,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8645714,0.8,1.1,0.6839109,0.6,0.8,0.02290678,0.001241107,0.00301402,0.0005758452545011219,0.0015190185164493913,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.111,1 - 1 - 2031,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.8626914,0.8,1.1,0.9297149,0.8,1.2,0.007273601,0.0004819642,0.0009523511,0.00018284842387208565,0.0007595092582246961,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.112,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1405555,0.1,0.2,0.1022484,0.0,0.15,3.471622,0.04386626,0.4463149,0.06012794222260188,0.004228306219698821,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.113,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1421647,0.1,0.2,0.2050908,0.15,0.25,7.144395,0.07571615,0.2768015,0.12373978785001528,0.006342459329548231,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.114,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1444806,0.1,0.2,0.3045646,0.25,0.35,7.323919,0.07442243,0.3278851,0.126849115046228,0.0063424593295482315,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.115,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1454129,0.1,0.2,0.4047121,0.35,0.45,5.488869,0.06760799,0.5964043,0.09506634020046842,0.006342459329548228,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.116,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1460593,0.1,0.2,0.5297188,0.45,0.6,3.195809,0.05535532,0.3822974,0.05535090482387515,0.004228306219698821,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.117,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1513125,0.1,0.2,0.7002521,0.6,0.8,1.168166,0.05392618,0.1095106,0.020232449775467475,0.003171229664774114,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.118,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.1701446,0.1,0.2,0.9606561,0.8,1.2,0.1518634,0.03510495,0.01433549,0.0026302499929220058,0.0015856148323870579,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.119,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2236371,0.2,0.25,0.1015195,0.0,0.15,1.559489,0.02633878,0.3211358,0.027010102047049817,0.008456612439397644,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.120,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2237975,0.2,0.25,0.2043969,0.15,0.25,3.280605,0.05266681,0.4487806,0.056819558089901155,0.012684918659096465,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.121,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2244707,0.2,0.25,0.3002356,0.25,0.35,3.695224,0.06099656,0.3198568,0.06400069338527403,0.012684918659096467,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.122,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2249447,0.2,0.25,0.4007357,0.35,0.45,3.200678,0.05353894,0.147541,0.05543523513134579,0.01268491865909646,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.123,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2262679,0.2,0.25,0.5210609,0.45,0.6,1.83374,0.03273485,0.1002789,0.0317600858536079,0.008456612439397646,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.124,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2289282,0.2,0.25,0.6978613,0.6,0.8,0.7410014,0.02227284,0.02424297,0.012834026678615098,0.00634245932954823,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.125,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2349258,0.2,0.25,0.9589039,0.8,1.2,0.1331378,0.01233674,0.00519831,0.00230592557197884,0.0031712296647741166,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.126,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.273144,0.25,0.3,0.1000524,0.0,0.15,1.046621,0.01994477,0.2639597,0.01812730966014209,0.008456612439397644,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.127,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2742014,0.25,0.3,0.2034315,0.15,0.25,1.992073,0.03879748,0.3545012,0.034502388292044814,0.012684918659096465,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.128,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2744731,0.25,0.3,0.3014581,0.25,0.35,2.528055,0.04889825,0.3163771,0.04378551149161971,0.012684918659096467,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.129,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2750155,0.25,0.3,0.3994343,0.35,0.45,2.223975,0.04707007,0.2002192,0.03851889413781541,0.01268491865909646,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.130,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2758238,0.25,0.3,0.5195724,0.45,0.6,1.497461,0.0277962,0.09944602,0.025935786928588316,0.008456612439397646,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.131,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2781068,0.25,0.3,0.692465,0.6,0.8,0.6154457,0.01641125,0.04665246,0.010659421875638756,0.00634245932954823,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.132,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.2873405,0.25,0.3,0.9629027,0.8,1.2,0.1220307,0.007138578,0.009517495,0.0021135523622628455,0.0031712296647741166,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.133,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3350187,0.3,0.375,0.1027658,0.0,0.15,0.5903316,0.01116618,0.1671608,0.010224449648313129,0.005637741626265094,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.134,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3337619,0.3,0.375,0.2024077,0.15,0.25,1.390099,0.02300815,0.2961445,0.024076294122947903,0.00845661243939764,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.135,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3343155,0.3,0.375,0.3008084,0.25,0.35,1.654313,0.02870008,0.262395,0.02865243868200489,0.008456612439397642,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.136,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3365299,0.3,0.375,0.4004103,0.35,0.45,1.564308,0.03096836,0.1884779,0.027093566362453605,0.008456612439397637,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.137,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3373386,0.3,0.375,0.5211182,0.45,0.6,1.122667,0.0196505,0.1072347,0.01944441431446793,0.005637741626265094,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.138,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.3389413,0.3,0.375,0.6871187,0.6,0.8,0.495281,0.01050756,0.05173994,0.008578188337311056,0.004228306219698818,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.139,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.34035,0.3,0.375,0.9395465,0.8,1.2,0.09215685,0.003605105,0.009610886,0.0015961420201326608,0.0021141531098494105,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.140,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4197449,0.375,0.475,0.1015787,0.0,0.15,0.3320173,0.007330197,0.007730093,0.005750486957192999,0.004228306219698822,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.141,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4211993,0.375,0.475,0.2035669,0.15,0.25,0.6906856,0.01332586,0.1555966,0.01196256500586271,0.006342459329548232,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.142,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4205983,0.375,0.475,0.3018664,0.25,0.35,0.9191697,0.01751147,0.1598828,0.015919873365927022,0.006342459329548233,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.143,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4207448,0.375,0.475,0.3994426,0.35,0.45,0.874697,0.01898983,0.1191733,0.015149613258091806,0.00634245932954823,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.144,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4224693,0.375,0.475,0.5212053,0.45,0.6,0.6960584,0.01413267,0.07689242,0.012055621049399015,0.004228306219698823,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.145,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4230292,0.375,0.475,0.6873688,0.6,0.8,0.3679647,0.007941726,0.04166694,0.006373090221676505,0.003171229664774115,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.146,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.4278919,0.375,0.475,0.9344264,0.8,1.2,0.07336226,0.00243369,0.008377476,0.0012706227033356446,0.0015856148323870583,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.147,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.531144,0.475,0.6,0.100832,0.0,0.15,0.1642439,0.00485732,0.04370124,0.0028446782885967426,0.0033826449757590566,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.148,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.5304791,0.475,0.6,0.20151,0.15,0.25,0.3864262,0.00908901,0.07100481,0.0066928404725225266,0.0050739674636385845,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.no-vmsub.zxpt.pi-.149,1 - 1 - 2031,52.657444,1.3545013842739326,1.0,4.47213595499958,0.09568023,0.075,0.12,0.5315282,0.475,0.6,0.3013297,0.25,0.35,0.4803564,0.01110997,0.06287207,0.008319696633290444,0.005073967463638585,True,0.1,0.85,10.0,10000.0,0.938,0.139
