Name,compass.d.h-
Comment,COMPASS isoscalar h-. thFactor contains DIS normalization
Reference,1709.07374
Process type,SIDIS
Number of points,2332
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass.d.h-.60,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.4995991973009676,0.47958315233127197,0.5196152422706632,2.4601,0.1054,0.0859,0.034338231005172866,0.15480220353409577,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.61,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.5336688998879147,0.5196152422706632,0.5477225575051661,2.1347,0.1133,0.0888,0.029796277276022323,0.20640293804546236,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.62,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.5696652679075638,0.5477225575051661,0.5916079783099616,1.9214,0.0823,0.0872,0.026819022419145213,0.1238417628272767,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.63,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6120317551718187,0.5916079783099616,0.6324555320336759,1.6607,0.0762,0.088,0.02318015537185097,0.1238417628272767,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.64,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6553442651731014,0.6324555320336759,0.6782329983125268,1.2849,0.0631,0.0894,0.017934715263016387,0.10320146902273068,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.65,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.6996716267026624,0.6782329983125268,0.7211102550927979,0.9758,0.0558,0.092,0.01362027796221604,0.10320146902273049,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.66,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.7478534621671407,0.7211102550927979,0.7745966692414834,0.7384,0.0389,0.0935,0.010306633784894777,0.07740110176704805,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.67,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.7996088971825077,0.7745966692414834,0.8246211251235321,0.5161,0.0326,0.098,0.007203756360216949,0.07740110176704805,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.68,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.8482004569158335,0.8246211251235321,0.8717797887081347,0.4832,0.0334,0.0988,0.006744536084589865,0.07740110176704815,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.69,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.902258847008508,0.8717797887081347,0.9327379053088815,0.3205,0.0229,0.1035,0.004473559220014594,0.05629171037603492,True,0.1,0.9,25.0,10000.0,0.938,0.139
