Name,hermes.p.vmsub.zxpt.pi-
Comment,HERMES proton-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.vmsub.zxpt.pi-.59,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1506585,0.1,0.2,0.4186128,0.35,0.45,5.951945,0.06646111,0.2819428,0.1422570897732673,0.008606003817047134,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.60,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1540164,0.1,0.2,0.5541303,0.45,0.6,3.480767,0.05601356,0.3913702,0.08319360874450725,0.005737335878031426,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.61,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1594547,0.1,0.2,0.7513606,0.6,0.8,1.387009,0.05981564,0.1904424,0.033150821089463975,0.004303001908523567,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.62,1 - 1 - 2021,52.657444,1.2292367550638892,1.0,4.47213595499958,0.06109442,0.047,0.075,0.2029049,0.2,0.25,1.206751,0.8,1.2,0.1443738,0.0553614,0.01976517,0.0034506697604745565,0.004303001908523571,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.63,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2238179,0.2,0.25,0.1007701,0.0,0.15,1.690491,0.03150627,0.08905414,0.04040432664413068,0.011474671756062853,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.64,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2261151,0.2,0.25,0.2055796,0.15,0.25,3.246577,0.05220018,0.1233875,0.07759624723427799,0.017212007634094282,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.65,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2273944,0.2,0.25,0.3058954,0.25,0.35,3.740084,0.05789261,0.736108,0.08939152921398981,0.017212007634094285,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.66,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2282635,0.2,0.25,0.4071821,0.35,0.45,3.436039,0.05294212,0.3764672,0.08212456742920969,0.017212007634094275,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.67,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2326019,0.2,0.25,0.5383136,0.45,0.6,2.167104,0.035275,0.0878472,0.051795826116673896,0.011474671756062857,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.68,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2376982,0.2,0.25,0.7228639,0.6,0.8,0.9082475,0.02501154,0.01749538,0.02170797044392137,0.008606003817047138,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.69,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2470436,0.2,0.25,1.016467,0.8,1.2,0.1698477,0.0150541,0.004968223,0.004059519956364342,0.004303001908523571,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.70,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2737029,0.25,0.3,0.1008558,0.0,0.15,1.015363,0.02360065,0.05232513,0.02426813175246982,0.011474671756062853,True,0.1,0.85,10.0,10000.0,0.938,0.139
