Name,hermes.d.vmsub.zxpt.pi-
Comment,HERMES deutron-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.vmsub.zxpt.pi-.42,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6985163,0.6,0.8,0.1005371,0.0,0.15,0.0622687,0.003663037,0.002313752,0.0019885081880110463,0.005748171389290352,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.43,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6930747,0.6,0.8,0.2038712,0.15,0.25,0.1360194,0.005985859,0.01081429,0.004343686163808618,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.44,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6970098,0.6,0.8,0.3017617,0.25,0.35,0.1800817,0.006092719,0.02515846,0.0057507854662286,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.45,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6897106,0.6,0.8,0.3998223,0.35,0.45,0.1820676,0.005711466,0.03047235,0.0058142038194393,0.008622257083935526,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.46,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6895352,0.6,0.8,0.5214871,0.45,0.6,0.1486403,0.003996683,0.03001376,0.004746725941258101,0.005748171389290354,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.47,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6860287,0.6,0.8,0.688781,0.6,0.8,0.09905781,0.00294056,0.0180804,0.0031633431607122433,0.004311128541967763,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.48,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6878937,0.6,0.8,0.9637146,0.8,1.2,0.04133888,0.001301389,0.00752942,0.00132012875430523,0.0021555642709838825,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.49,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8952616,0.8,1.1,0.0895993,0.0,0.15,0.01205099,0.0008014334,0.0004483348,0.00038484009283378705,0.0038321142595269028,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.50,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8861309,0.8,1.1,0.2027233,0.15,0.25,0.01836579,0.001223638,0.001449758,0.0005864988958223215,0.005748171389290354,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.51,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8728642,0.8,1.1,0.2959061,0.25,0.35,0.02197301,0.00138943,0.003054188,0.0007016929902221919,0.005748171389290355,True,0.1,0.85,10.0,10000.0,0.938,0.139
