Name,hermes.d.no-vmsub.zxpt.k+
Comment,HERMES deutron-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k+.37,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5304062,0.475,0.6,0.3033743,0.25,0.35,0.1291862,0.009561586,0.01253923,0.004125472612693578,0.013795611334296853,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.38,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5375947,0.475,0.6,0.4038126,0.35,0.45,0.1341975,0.009284721,0.01292134,0.0042855050380144815,0.013795611334296846,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.39,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5436773,0.475,0.6,0.5373716,0.45,0.6,0.1300749,0.006987437,0.005880625,0.004153852637114923,0.009197074222864568,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.40,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5452599,0.475,0.6,0.7103738,0.6,0.8,0.1149692,0.005071964,0.005184867,0.0036714624774417896,0.006897805667148423,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.41,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5413988,0.475,0.6,0.9620423,0.8,1.2,0.03212691,0.001589427,0.001429916,0.0010259508162286022,0.0034489028335742133,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.42,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6870043,0.6,0.8,0.09937384,0.0,0.15,0.0168112,0.003234256,0.001541025,0.0005368541313740498,0.005748171389290352,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.43,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6779828,0.6,0.8,0.2049178,0.15,0.25,0.0313142,0.004904178,0.005624383,0.00099999748029131,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.44,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6907183,0.6,0.8,0.3031859,0.25,0.35,0.05030699,0.004930561,0.007026068,0.001606519190687935,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.45,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6875323,0.6,0.8,0.4008691,0.35,0.45,0.06395578,0.004953025,0.01051257,0.002042383929657004,0.008622257083935526,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.46,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6834627,0.6,0.8,0.5245277,0.45,0.6,0.06528159,0.003837903,0.01071509,0.002084722761859169,0.005748171389290354,True,0.1,0.85,10.0,10000.0,0.938,0.494
